order_line_id,order_id,customer_id,product_id,quantity,unit_price,currency,status,created_at
L-0030155,O-022521,C-04553,P-0351,1,310.00,USD,Completed,2026-07-02 06:40:25
L-0023562,O-017610,C-03358,P-0070,2,221.18,GBP,completed,2025-07-24 01:19:11
L-0029912,O-022336,C-02706,P-0326,1,328.03,usd,REFUNDED,2026-01-14 11:13:19
L-0010767,O-008064,C-02883,P-0478,1,307.44,USD,COMPLETED,03/03/2025 02:42
L-0013102,O-009806,C-00620,P-0343,2,401.44,USD,completed,2026-01-13 00:08:06
L-0006852,O-005149,C-04403,P-0324,1,270.04,Eur,CANCELLED,2026-05-15 04:05:25
L-0025665,O-019182,C-01042,P-0346,1,398.58,Eur,Completed,2025-06-28
L-0003167,O-002375,C-04720,P-0187,2,189.96,Usd,Cancelled,2025-08-10 23:59:50
L-0013301,O-009946,C-00673,P-0410,2,499.56,USD,COMPLETED,07/17/2026 20:17
L-0012870,O-009632,C-02592,P-0165,1,279.65,gbp,COMPLETED,2025-07-29 02:42:09
L-0016000,O-011984,C-00394,P-0179,4,446.38,USD,COMPLETED,2026-09-05 00:10:38
L-0022493,O-016804,C-02963,P-0600,2,312.08,USD,COMPLETED,2026-03-27 11:30:48
L-0026377,O-019720,C-02117,P-0431,1,464.26,usd,completed,2025-03-08 05:16:05
L-0006772,O-005093,C-00375,P-0457,2,490.11,Usd,Completed,2025-11-10 07:17:28
L-0019989,O-014971,C-00225,P-0350,1,52.05,EUR,REFUNDED,05/07/2026 03:21
L-0006480,O-004873,C-03846,P-0412,2,326.81,EUR,COMPLETED,2025-11-16 06:08:57
L-0016798,O-012580,C-04102,P-0125,1,25.60,USD,COMPLETED,2026-04-05 22:51:43
L-0010040,O-007509,C-00064,P-0281,1,26.52,USD,COMPLETED,2025-02-20 22:59:44
L-0016025,O-012005,C-04802,P-0176,4,27.23,USD,COMPLETED,2025-06-05 07:24:09
L-0016230,O-012163,C-04905,P-0592,3,226.86,usd,CANCELLED,2026-04-11 23:13:37
L-0013055,O-009770,C-02032,P-0067,2,281.81,USD,COMPLETED,2026-05-18 02:09:37
L-0010172,O-007616,C-01440,P-0202,1,486.05,Usd,COMPLETED,2026-05-17 08:44:05
L-0024177,O-018073,C-01437,P-0588,4,172.73,USD,COMPLETED,2025-09-13
L-0000079,O-000058,C-01200,P-0366,1,212.21,USD,completed,2026-02-12
L-0009330,O-006985,C-03643,P-0432,1,387.19,usd,Cancelled,2025-02-18 23:25:36
L-0031243,O-023329,C-04019,P-0464,1,154.16,usd,COMPLETED,2025-04-16 00:40:50
L-0008553,O-006400,C-03938,P-0392,1,65.35,USD,refunded,2025-04-07 14:13:34
L-0004446,O-003328,C-04175,P-0596,1,142.62,usd,cancelled,03/20/2026 05:12
L-0001929,O-001443,C-04390,P-0571,4,172.54,Usd,COMPLETED,04/09/2026 12:31
L-0012072,O-009041,C-02759,P-0012,1,463.75,usd,COMPLETED,2026-01-02 20:22:27
L-0008458,O-006331,C-01514,P-0560,1,249.18,USD,completed,2025-01-22 12:57:19
L-0026527,O-019831,C-02081,P-0529,2,387.19,usd,COMPLETED,01/28/2026 10:33
L-0008215,O-006153,C-04335,P-0391,2,320.35,eur,Completed,01/25/2025 20:39
L-0002853,O-002136,C-00148,P-0094,1,193.61,Usd,completed,2025-10-10 03:23:08
L-0009653,O-007221,C-02478,P-0076,3,144.29,usd,COMPLETED,2025-07-07 09:34:03
L-0028625,O-021377,C-00371,P-0144,2,288.01,usd,COMPLETED,2026-02-21 15:42:18
L-0007133,O-005357,C-02869,P-0200,1,158.61,USD,COMPLETED,2025-02-05 16:26:30
L-0025976,O-019416,C-03222,P-0484,2,161.94,usd,completed,03/31/2026 04:02
L-0007636,O-005726,C-00061,P-0530,3,158.93,usd,Completed,2026-05-03 00:59:17
L-0001334,O-000989,C-01120,P-0341,2,73.02,USD,completed,2025-08-22 05:31:00
L-0004541,O-003408,C-03625,P-0484,1,161.94,USD,REFUNDED,2026-03-14 00:44:04
L-0028777,O-021487,C-01965,P-0368,5,353.03,USD,COMPLETED,2026-07-17 19:57:30
L-0022249,O-016616,C-04152,P-0331,2,368.77,EUR,REFUNDED,2026-03-15 04:40:51
L-0025452,O-019026,C-04051,P-0448,2,307.71,Usd,completed,2025-12-05 19:20:26
L-0011708,O-008768,C-00830,P-0373,2,185.28,usd,COMPLETED,2026-06-07 10:56:26
L-0017306,O-012951,C-00038,P-0430,3,401.48,usd,COMPLETED,2025-03-05 05:52:39
L-0018117,O-013563,C-03428,P-0458,3,231.99,Usd,COMPLETED,2026-03-06
L-0001836,O-001373,C-00632,P-0201,1,389.82,usd,completed,2025-11-19 21:16:52
L-0025935,O-019386,C-03048,P-0166,2,188.61,USD,completed,2026-05-08 07:37:23
L-0004502,O-003376,C-00087,P-0128,1,76.54,usd,COMPLETED,06/18/2026 12:42
L-0029563,O-022074,C-04147,P-0122,1,326.67,usd,Pending,2026-01-27 05:10:40
L-0012376,O-009277,C-04602,P-0252,2,434.41,Usd,Completed,2026-07-26 08:22:56
L-0001530,O-001137,C-00187,P-0570,1,272.07,Usd,COMPLETED,2026-07-14 14:33:34
L-0005664,O-004239,C-01105,P-0581,2,251.91,usd,COMPLETED,07/22/2026 14:29
L-0002333,O-001751,C-00049,P-0074,1,120.80,USD,completed,2026-05-27 05:59:02
L-0001912,O-001431,C-04001,P-0410,1,499.56,Usd,completed,2026-08-20 03:26:09
L-0016338,O-012239,C-04936,P-0475,1,142.65,USD,Completed,2025-08-24
L-0025774,O-019262,C-03137,P-0227,1,17.31,Gbp,COMPLETED,2025-11-30 00:36:25
L-0015026,O-011252,C-01944,P-0289,2,264.26,Usd,COMPLETED,2026-02-18 14:47:04
L-0010418,O-007793,C-01966,P-0457,1,490.11,usd,COMPLETED,2026-02-19 18:22:55
L-0009316,O-006976,C-00335,P-0517,1,160.38,USD,completed,2025-07-03 06:11:50
L-0017327,O-012967,C-03522,P-0531,1,345.39,Usd,COMPLETED,2026-02-11
L-0011967,O-008963,C-00157,P-0015,1,224.49,usd,COMPLETED,2025-07-14 04:58:50
L-0015563,O-011657,C-04658,P-0521,2,428.99,usd,COMPLETED,2026-06-04 13:36:35
L-0022707,O-016965,C-03718,P-0189,1,374.66,Usd,completed,2025-02-10
L-0022657,O-016930,C-03030,P-0441,1,426.31,USD,completed,not-a-date
L-0001490,O-001108,C-03476,P-0258,5,57.11,USD,Completed,2025-12-19 10:53:08
L-0030916,O-023095,C-01165,P-0188,2,51.76,Usd,CANCELLED,2026-01-24 20:45:47
L-0028794,O-021500,C-00212,P-0087,1,362.57,Usd,cancelled,2025-02-10 09:23:06
L-0021533,O-016101,C-02680,P-0573,3,243.87,EUR,Pending,2026-09-09 01:51:31
L-0000760,O-000545,C-04594,P-0505,3,262.54,USD,CANCELLED,2026-04-19 07:46:25
L-0018119,O-013565,C-02375,P-0017,1,279.52,USD,COMPLETED,2025-09-10 19:35:10
L-0017182,O-012858,C-03236,P-0416,1,124.21,USD,Completed,2025-11-30
L-0016188,O-012131,C-02736,P-0224,3,478.03,GBP,COMPLETED,2026-06-30 17:09:39
L-0014653,O-010975,C-02824,P-0549,1,378.89,usd,completed,2026-08-07 01:54:10
L-0004584,O-003438,C-00940,P-0046,1,403.36,USD,COMPLETED,not-a-date
L-0011480,O-008596,C-00523,P-0018,1,36.59,usd,completed,2026-05-13 20:04:18
L-0019444,O-014549,C-03286,P-0563,1,422.58,usd,completed,10/20/2025 20:34
L-0002168,O-001619,C-00657,P-0392,1,62.58,USD,completed,2026-09-03 23:04:09
L-0011975,O-008969,C-04226,P-0287,1,31.04,usd,completed,2026-03-28 14:06:42
L-0026151,O-019547,C-00751,P-0306,1,234.09,usd,COMPLETED,2026-06-09 19:09:02
L-0009197,O-006884,C-04190,P-0002,2,222.24,usd,Completed,2025-04-01 09:32:13
L-0006056,O-004536,C-01338,P-0039,1,117.32,Usd,COMPLETED,2025-03-12 19:53:49
L-0013057,O-009772,C-02438,P-0310,1,74.19,usd,Completed,2026-05-03 08:03:49
L-0000197,O-000145,C-04559,P-0050,2,74.18,USD,Completed,2026-05-07
L-0001391,O-001032,C-03654,P-0504,1,254.30,usd,Cancelled,11/10/2025 07:53
L-0017333,O-012972,C-00849,P-0554,1,454.02,USD,completed,2025-04-11 14:02:40
L-0007983,O-005980,C-00865,P-0351,1,310.00,EUR,cancelled,2025-04-14
L-0003583,O-002691,C-04689,P-0536,4,108.48,usd,cancelled,03/23/2025 12:13
L-0014693,O-011006,C-02903,P-0043,2,351.63,USD,completed,2025-06-10
L-0025677,O-019190,C-04030,P-0322,3,243.05,USD,COMPLETED,04/29/2026 20:24
L-0027812,O-020776,C-01383,P-0283,4,122.19,USD,COMPLETED,2025-02-21 03:07:40
L-0009900,O-007403,C-03631,P-0329,2,318.29,Usd,COMPLETED,01/22/2025 16:01
L-0014916,O-011171,C-01980,P-0327,1,403.17,usd,COMPLETED,2026-07-09 00:26:05
L-0024528,O-018334,C-00277,P-0380,2,366.19,USD,COMPLETED,2025-03-17
L-0021212,O-015872,C-00370,P-0422,3,22.80,USD,COMPLETED,2025-10-17 15:29:05
L-0017049,O-012761,C-04386,P-0255,1,122.15,USD,Completed,2026-03-13 18:18:36
L-0025462,O-019032,C-02128,P-0307,1,195.62,USD,completed,2025-11-10 00:07:29
L-0019556,O-014634,C-01833,P-0506,1,400.94,usd,COMPLETED,2026-03-01
L-0022584,O-016872,C-02717,P-0411,1,334.51,Usd,REFUNDED,06/28/2025 23:29
L-0001649,O-001229,C-00387,P-0317,2,192.83,usd,completed,2025-07-17
L-0026745,O-019994,C-04269,P-0596,3,142.62,EUR,COMPLETED,02/25/2026 10:03
L-0009102,O-006817,C-04471,P-0546,1,226.88,Usd,Completed,2025-02-28 05:50:16
L-0026666,O-019931,C-01032,P-0580,3,173.59,USD,COMPLETED,2026-01-05 15:56:54
L-0006103,O-004576,C-03670,P-0183,1,261.83,USD,COMPLETED,2025-07-01 16:29:46
L-0024829,O-018562,C-02935,P-0490,1,285.06,usd,COMPLETED,2025-11-08
L-0021048,O-015759,,P-0308,1,321.58,gbp,COMPLETED,2025-03-14
L-0027608,O-020622,C-00034,P-0367,3,388.29,Eur,completed,2025-03-20
L-0022658,O-016931,C-00319,P-0355,2,235.66,usd,COMPLETED,08/22/2025 11:32
L-0014824,O-011105,C-01421,P-0327,-1,403.17,EUR,completed,2025-09-17
L-0007518,O-005639,C-01218,P-0368,1,337.26,USD,Completed,2025-05-31 13:25:04
L-0028585,O-021347,C-03439,P-0506,1,400.94,USD,completed,2025-08-04 23:12:01
L-0003361,O-002527,C-00139,P-0279,2,438.13,usd,COMPLETED,2025-10-15 01:06:12
L-0017414,O-013027,C-02263,P-0002,2,222.24,eur,Completed,2025-12-23 02:19:05
L-0024391,O-018232,C-04495,P-0097,4,184.10,EUR,COMPLETED,11/25/2025 02:39
L-0003282,O-002468,C-04994,P-0055,2,354.06,USD,completed,2025-05-11 21:52:55
L-0012360,O-009263,C-02522,P-0408,3,419.26,USD,COMPLETED,2025-03-20 04:07:01
L-0020450,O-015310,C-03762,P-0297,1,489.89,USD,COMPLETED,2026-02-22 06:28:16
L-0022061,O-016480,C-04090,P-0184,1,161.38,Usd,COMPLETED,2026-09-03 01:31:29
L-0018466,O-013823,C-02907,P-0237,1,236.35,USD,completed,2025-09-05 22:56:38
L-0010162,O-007608,C-01541,P-0355,1,235.66,Usd,Completed,2026-07-27 05:07:02
L-0001976,O-001476,C-04951,P-0328,1,268.70,usd,Refunded,2025-02-16 16:42:54
L-0001392,O-001033,C-02169,P-0029,4,81.37,usd,COMPLETED,2026-07-23
L-0000022,O-000017,C-03341,P-0131,3,89.44,USD,completed,2025-05-03 09:14:43
L-0007105,O-005337,C-02333,P-0182,1,447.26,USD,COMPLETED,2025-09-14 06:53:24
L-0024750,O-018505,C-04267,P-0206,1,118.68,GBP,COMPLETED,2026-01-10 20:30:55
L-0014931,O-011183,C-02935,P-0156,2,337.76,USD,pending,2026-06-11 06:23:20
L-0022018,O-016448,C-00367,P-0550,1,219.72,USD,COMPLETED,
L-0013793,O-010318,C-01323,P-0175,5,86.48,Usd,completed,2025-09-14 01:15:56
L-0016112,O-012077,C-02633,P-0056,1,391.46,USD,CANCELLED,2026-03-01 21:54:53
L-0028093,O-020980,C-01749,P-0462,1,76.84,usd,completed,2025-04-21 07:40:25
L-0024293,O-018155,C-00688,P-0420,5,455.77,usd,COMPLETED,2025-05-05 15:58:38
L-0004248,O-003176,C-02829,P-0422,4,22.90,Usd,COMPLETED,2026-09-01 18:41:43
L-0001534,O-001140,C-04008,P-0503,4,460.92,USD,cancelled,2026-05-04 13:14:39
L-0001328,O-000986,C-02865,P-0441,2,426.31,eur,Completed,08/07/2026 13:21
L-0007496,O-005621,C-00691,P-0477,2,216.81,USD,COMPLETED,2026-01-28 18:40:56
L-0015989,O-011975,C-00716,P-0062,4,238.19,usd,completed,2025-07-09 06:51:14
L-0005735,O-004293,C-02972,P-0204,1,76.23,EUR,Completed,2026-02-02 18:26:16
L-0010637,O-007965,C-04413,P-0118,3,361.13,usd,completed,2026-09-19 04:48:29
L-0001192,O-000880,C-02100,P-0259,3,37.95,USD,COMPLETED,2025-11-19 20:27:41
L-0018799,O-014069,C-02850,P-0123,2,46.80,USD,COMPLETED,2025-11-12 12:35:56
L-0013007,O-009737,C-02231,P-0595,1,8.62,Usd,completed,2025-10-30 07:06:32
L-0017966,O-013452,C-04207,P-0539,1,88.05,USD,COMPLETED,2026-04-03 01:37:01
L-0005003,O-003739,C-03290,P-0153,1,74.42,usd,Completed,06/28/2025 02:16
L-0014131,O-010579,C-04491,P-0243,1,120.16,USD,cancelled,2025-05-15 04:01:05
L-0024821,O-018556,C-02883,P-0441,1,426.31,USD,Completed,2026-02-17 22:51:34
L-0010743,O-008044,C-02773,P-0021,1,380.25,Usd,Completed,2026-08-28 14:56:39
L-0014288,O-010703,C-02093,P-0314,1,186.92,usd,COMPLETED,04/06/2025 21:44
L-0019996,O-014976,C-00961,P-0120,1,315.52,Usd,COMPLETED,2025-04-01 19:07:34
L-0010704,O-008013,C-02641,P-0565,1,326.33,USD,completed,2025-11-06 15:03:03
L-0013580,O-010159,C-02118,P-0564,1,337.37,eur,completed,04/30/2026 09:47
L-0005253,O-003935,C-02530,P-0202,1,486.05,USD,COMPLETED,2026-02-28 18:15:30
L-0028622,O-021374,C-00124,P-0297,1,489.89,USD,Completed,06/26/2025 15:31
L-0029940,O-022358,C-02497,P-0256,1,385.82,Usd,Completed,2025-08-21 19:34:39
L-0003375,O-002537,C-03990,P-0163,1,118.96,Usd,pending,02/06/2026 21:32
L-0004837,O-003624,C-02314,P-0202,1,486.05,USD,completed,2026-06-05 06:00:11
L-0020945,O-015679,C-04826,P-0342,2,479.65,Usd,COMPLETED,02/21/2025 01:58
L-0018330,O-013722,C-00643,P-0420,1,455.77,USD,Completed,2026-05-10
L-0000045,O-000034,C-01572,P-0131,1,89.44,USD,COMPLETED,2025-09-28 12:41:18
L-0013691,O-010245,C-04190,P-0267,2,145.94,USD,COMPLETED,2025-06-08 01:13:40
L-0013354,O-009989,C-03101,P-0316,1,167.11,EUR,COMPLETED,02/23/2026 11:51
L-0009452,O-007074,C-04809,P-0335,1,70.39,USD,COMPLETED,2026-02-12
L-0024257,O-018128,C-03508,P-0555,1,27.10,USD,refunded,2026-09-18 11:56:30
L-0016107,O-012073,C-01151,P-0034,2,188.38,usd,REFUNDED,2026-01-21 16:23:40
L-0007382,O-005537,C-03333,P-0511,2,40.67,usd,Completed,2026-05-17 06:41:58
L-0016879,O-012639,C-02199,P-0051,1,103.95,Usd,COMPLETED,2025-07-30 06:33:03
L-0024276,O-018142,C-02121,P-0552,5,79.58,USD,CANCELLED,08/15/2025 17:57
L-0006420,O-004827,C-00487,P-0032,1,483.92,usd,REFUNDED,03/30/2025 21:03
L-0017620,O-013186,C-04115,P-0211,1,348.66,usd,COMPLETED,07/18/2025 12:25
L-0020389,O-015266,C-03143,P-0124,1,210.82,USD,COMPLETED,2025-11-04
L-0025237,O-018862,C-01403,P-0036,1,98.79,usd,completed,2025-12-11
L-0023811,O-017799,C-02927,P-0087,2,362.57,GBP,refunded,2025-08-11 04:10:30
L-0009967,O-007460,C-00369,P-0004,3,350.20,USD,completed,10/13/2025 04:42
L-0004898,O-003669,C-03011,P-0572,1,423.02,USD,COMPLETED,2026-08-10
L-0000194,O-000142,C-00755,P-0228,2,279.82,usd,refunded,2025-12-08
L-0017778,O-013308,C-03369,P-0283,3,122.19,usd,completed,2025-04-12 05:01:08
L-0012654,O-009478,C-00549,P-0084,1,87.65,usd,completed,2025/13/45 25:99:99
L-0019473,O-014569,C-03039,P-0280,1,426.31,USD,COMPLETED,2026-03-09
L-0021733,O-016247,C-01787,P-0558,2,240.05,Usd,CANCELLED,2025-03-25
L-0027660,O-020668,C-04024,P-0391,1,320.35,USD,COMPLETED,2025-06-28 08:00:47
L-0002892,O-002166,C-00594,P-0100,1,481.14,USD,Completed,2025-07-03 20:11:04
L-0023883,O-017854,C-03100,P-0324,1,270.04,Usd,completed,2025-11-14 14:18:35
L-0018470,O-013826,C-03732,P-0347,2,473.28,USD,COMPLETED,04/28/2026 05:39
L-0028045,O-020944,C-01460,P-0410,2,499.56,EUR,COMPLETED,2025-03-20 14:33:32
L-0022228,O-016601,C-03302,P-0237,1,236.35,Usd,Cancelled,06/29/2025 23:24
L-0031023,O-023170,C-00500,P-0568,2,33.76,usd,COMPLETED,2025-03-27 08:08:34
L-0028546,O-021316,C-02401,P-0485,3,22.85,USD,Completed,2026-09-07 02:56:58
L-0027019,O-020195,C-04453,P-0477,1,216.81,USD,completed,2025-09-21 21:04:35
L-0018273,O-013677,C-04851,P-0429,1,33.33,USD,COMPLETED,2025-08-04 22:30:56
L-0001853,O-001388,C-03450,P-0436,3,104.88,USD,COMPLETED,05/02/2026 10:23
L-0001102,O-000808,C-02182,P-0171,1,149.00,USD,COMPLETED,2025-01-31 19:27:10
L-0022463,O-016781,C-02079,P-0523,1,81.04,USD,Refunded,2026-02-24
L-0013521,O-010115,C-03116,P-0039,1,117.32,Usd,COMPLETED,2025-04-27 14:35:20
L-0027743,O-020728,C-03178,P-0500,1,258.81,usd,completed,08/26/2026 14:22
L-0018710,O-014006,C-01789,P-0092,2,349.68,USD,COMPLETED,2026-02-01 15:11:59
L-0014063,O-010527,C-04931,P-0440,3,316.86,USD,COMPLETED,09/14/2025 05:36
L-0007851,O-005884,C-00370,P-0498,1,314.88,usd,COMPLETED,2025-11-23 04:09:19
L-0000989,O-000721,C-04978,P-0097,2,184.10,USD,COMPLETED,2026-02-02 19:51:36
L-0031513,O-023530,C-00540,P-0299,2,390.84,eur,completed,2026-03-07 07:41:18
L-0024510,O-018319,C-03199,P-0494,1,161.53,USD,COMPLETED,2025-08-18 21:27:21
L-0031455,O-023485,C-03142,P-0557,1,163.62,USD,completed,2026-05-05 15:41:43
L-0006003,O-004498,C-03346,P-0023,1,485.50,USD,Completed,2026-07-12 01:58:53
L-0001317,O-000976,C-04186,P-0422,1,22.90,usd,COMPLETED,2025-07-23 18:25:06
L-0009473,O-007090,C-00601,P-0450,2,310.07,Usd,Completed,2025-05-01 15:29:54
L-0007763,O-005820,C-02605,P-0041,1,221.39,Usd,completed,2025-03-31 17:23:11
L-0020688,O-015486,C-03374,P-0183,1,261.83,usd,Completed,2026-01-23 12:00:48
L-0002258,O-001694,C-00593,P-0350,1,52.05,usd,COMPLETED,2025-05-02 23:36:51
L-0004346,O-003250,C-00320,P-0538,-1,86.06,USD,COMPLETED,2025-09-26 18:22:06
L-0003259,O-002449,C-04628,P-0302,1,71.60,usd,COMPLETED,2026-03-28 10:45:58
L-0003674,O-002754,C-02007,P-0443,4,368.64,usd,cancelled,2025-09-25 13:29:30
L-0006143,O-004610,C-02072,P-0541,1,494.62,USD,completed,2026-09-13
L-0012963,O-009702,C-03050,P-0199,2,102.24,USD,COMPLETED,2026-05-17 17:49:37
L-0003738,O-002802,C-04461,P-0051,4,103.95,USD,Completed,2026-06-13 22:28:00
L-0020915,O-015654,C-03254,P-0421,2,329.85,usd,COMPLETED,2025-02-12 00:46:30
L-0012336,O-009244,C-02618,P-0208,3,340.44,usd,COMPLETED,2025-03-25 03:14:56
L-0003129,O-002350,C-00641,P-0420,1,455.77,USD,CANCELLED,2026-07-04 15:02:06
L-0001626,O-001210,C-04138,P-0401,2,154.45,Usd,COMPLETED,2025-12-02 01:44:09
L-0014873,O-011141,C-04605,P-0182,2,447.26,USD,completed,06/22/2026 17:22
L-0006072,O-004551,C-03845,P-0487,1,239.70,USD,COMPLETED,2026-06-27 18:19:50
L-0011251,O-008428,C-04621,P-0179,1,446.38,EUR,COMPLETED,2026-05-02 22:10:42
L-0007102,O-005335,C-01817,P-0427,-1,123.08,Usd,PENDING,2025-03-21 04:30:41
L-0013905,O-010405,C-01881,P-0112,1,105.17,Eur,Completed,2026-05-11 10:27:50
L-0017379,O-013004,C-02017,P-0307,1,195.62,USD,COMPLETED,2026-05-10
L-0022448,O-016771,C-02778,P-0129,2,56.18,gbp,COMPLETED,2026-05-30 06:03:46
L-0004049,O-003021,C-04622,P-0006,1,487.93,Usd,COMPLETED,2026-02-19
L-0016199,O-012138,C-03046,P-0420,1,455.77,EUR,completed,2026-08-12 03:06:17
L-0003461,O-002599,C-02116,P-0032,1,483.92,USD,COMPLETED,2025-11-06 07:10:23
L-0030590,O-022852,C-01573,P-0007,1,381.76,Usd,COMPLETED,2026-09-18 04:48:13
L-0031116,O-023236,C-03395,P-0025,1,390.30,USD,completed,2025-12-13 06:59:25
L-0014947,O-011194,C-01486,P-0032,1,483.92,USD,COMPLETED,2025-12-11 21:11:35
L-0013663,O-010224,C-01688,P-0090,2,253.02,Usd,REFUNDED,03/25/2025 13:47
L-0014385,O-010777,C-02816,P-0439,1,373.87,Usd,completed,06/23/2025 03:02
L-0025391,O-018974,C-00758,P-0172,2,259.95,eur,Completed,
L-0012495,O-009365,C-03381,P-0591,1,464.09,eur,COMPLETED,2026-08-04 05:45:44
L-0003063,O-002297,C-03213,P-0427,3,123.08,usd,CANCELLED,2026-09-06 15:24:38
L-0015918,O-011919,C-00653,P-0338,1,364.23,usd,completed,2025-06-16 11:37:31
L-0024608,O-018396,C-01746,P-0414,1,449.03,Usd,COMPLETED,2026-01-19 10:21:33
L-0019041,O-014249,C-03300,P-0019,1,414.68,USD,completed,2025/13/45 25:99:99
L-0022869,O-017086,C-00388,P-0274,1,297.62,USD,COMPLETED,2026-07-05 18:56:08
L-0030289,O-022619,C-03380,P-0177,2,220.37,USD,REFUNDED,08/25/2025 00:55
L-0000361,O-000266,C-02319,P-0214,1,403.04,USD,Completed,2025-11-27 13:20:13
L-0003339,O-002509,C-02376,P-0231,2,74.47,USD,completed,2026-02-06 19:08:21
L-0005611,O-004203,C-00387,P-0518,1,372.63,GBP,Completed,2026-02-09 13:03:40
L-0023313,O-017422,C-00422,P-0232,1,212.46,usd,COMPLETED,2026-04-23 10:03:26
L-0011261,O-008436,C-04684,P-0087,1,362.57,eur,COMPLETED,2025-08-12 18:36:35
L-0001781,O-001329,C-04045,P-0137,5,479.49,usd,cancelled,2025-03-27 04:47:07
L-0011718,O-008776,C-04306,P-0169,2,161.98,usd,COMPLETED,04/15/2026 11:02
L-0029888,O-022319,C-03971,P-0308,1,321.58,usd,COMPLETED,
L-0006257,O-004700,C-00125,P-0011,1,188.55,Usd,COMPLETED,2026-09-21 09:26:37
L-0014501,O-010867,C-03144,P-0172,1,259.95,Usd,completed,2025-10-23 19:56:44
L-0009968,O-007460,C-02756,P-0512,4,421.79,usd,COMPLETED,2025-10-09 08:17:41
L-0011831,O-008860,C-04361,P-0057,2,232.16,usd,Completed,2025-09-27 15:29:37
L-0010596,O-007933,C-01335,P-0090,1,276.46,USD,completed,2026-06-16 15:48:25
L-0020880,O-015625,C-04257,P-0213,5,103.89,USD,COMPLETED,10/31/2025 10:35
L-0017773,O-013303,C-03703,P-0305,2,429.50,USD,CANCELLED,2026-01-07
L-0009482,O-007096,C-03286,P-0033,1,166.28,USD,COMPLETED,2026-01-06 03:15:16
L-0020795,O-015568,C-04331,P-0494,2,161.53,Usd,REFUNDED,03/22/2026 10:30
L-0004779,O-003582,C-04196,P-0195,1,80.88,USD,COMPLETED,2025-07-08 23:38:11
L-0027033,O-020205,C-04316,P-0111,2,230.61,Usd,Completed,2026-09-16 07:32:55
L-0016090,O-012061,C-01082,P-0415,3,19.35,USD,completed,2025-03-28 15:41:43
L-0022132,O-016534,C-00436,P-0062,1,238.19,Usd,REFUNDED,2026-09-20 20:33:10
L-0029784,O-022244,C-03358,P-0451,1,25.96,usd,completed,2025-08-20 01:33:44
L-0014690,O-011003,C-02233,P-0240,3,59.03,Usd,completed,05/25/2026 11:22
L-0016264,O-012186,C-04443,P-0393,1,296.19,Usd,refunded,2026-05-01 09:21:00
L-0029416,O-021968,C-03555,P-0370,2,449.69,USD,Completed,2025-06-16 19:27:36
L-0021937,O-016393,C-03734,P-0360,1,301.80,USD,completed,2025-01-21 20:40:00
L-0012608,O-009441,,P-0282,2,94.84,USD,completed,2026-05-31 14:00:17
L-0013040,O-009759,C-02972,P-0397,1,413.57,USD,COMPLETED,2025-09-08 04:29:58
L-0018748,O-014035,C-02755,P-0233,1,483.28,USD,Completed,2025-04-30
L-0028235,O-021080,C-04870,P-0391,2,320.35,usd,COMPLETED,05/26/2025 01:29
L-0016577,O-012415,C-01709,P-0162,4,458.43,EUR,Completed,10/21/2025 11:23
L-0025900,O-019358,C-02311,P-0409,1,57.68,Usd,completed,04/12/2025 08:47
L-0011235,O-008419,C-00664,P-0225,1,146.79,usd,COMPLETED,2025-12-03
L-0015678,O-011743,C-03741,P-0520,1,414.45,EUR,Completed,2026-06-23 00:16:51
L-0029321,O-021889,C-00386,P-0230,1,57.42,usd,COMPLETED,2025-06-21 12:47:34
L-0005574,O-004179,C-00765,P-0488,2,116.67,Usd,Completed,2025-04-13 01:14:44
L-0023849,O-017827,C-02753,P-0424,4,30.57,usd,Completed,04/06/2025 07:48
L-0027215,O-020344,C-02698,P-0111,1,230.61,usd,completed,2025-07-02 01:54:40
L-0023475,O-017550,C-01939,P-0032,3,483.92,USD,COMPLETED,2026-06-22 05:07:38
L-0000776,O-000559,C-01030,P-0414,1,449.03,GBP,COMPLETED,2025-06-25 15:32:34
L-0017231,O-012892,C-00915,P-0231,1,74.47,Usd,Completed,2026-09-22 13:44:57
L-0003538,O-002654,C-02285,P-0584,3,202.28,usd,completed,2025-10-07 20:00:18
L-0009355,O-007003,C-03479,P-0240,2,59.03,USD,COMPLETED,04/25/2026 18:17
L-0020549,O-015383,C-02812,P-0392,1,62.58,Usd,cancelled,04/20/2025 02:52
L-0006013,O-004507,C-04652,P-0264,1,76.22,Usd,COMPLETED,2025-06-23 01:37:04
L-0003950,O-002953,C-01506,P-0403,1,391.74,usd,COMPLETED,2026-06-29 15:41:15
L-0002391,O-001791,C-01091,P-0480,1,208.85,Usd,REFUNDED,2026-03-31 21:22:19
L-0013512,O-010107,C-03682,P-0123,1,46.80,EUR,Completed,06/11/2026 21:36
L-0022213,O-016589,C-04498,P-0542,2,280.20,Usd,completed,2025-05-19
L-0016208,O-012145,C-00531,P-0600,2,312.08,usd,COMPLETED,12/13/2025 21:37
L-0011944,O-008944,C-01901,P-0531,1,345.39,usd,completed,2026-03-13 00:03:17
L-0029098,O-021729,C-03479,P-0431,1,464.26,USD,COMPLETED,2026-01-12 07:58:40
L-0020703,O-015500,C-01746,P-0360,1,301.80,usd,Completed,05/24/2025 05:36
L-0012116,O-009073,C-01758,P-0310,3,74.19,GBP,CANCELLED,2025-12-13 21:20:51
